# logzsol	dust2	tau	tStart	sfTrans	sfSlope	c	age
# dex		1/Gyr	Gyr	Gyr		mag	Gyr
-3.831021250142842283e-02	2.090053431746259904e-01	2.118641303727791136e+00	3.424239361550747152e+00	7.808567873677007221e+00	-2.019114454611232734e+00	-2.496659635654607357e+01	7.148075436200873156e+00
-3.845997054303675750e-02	2.084361115718235680e-01	2.125161612378703158e+00	3.427136404124487168e+00	7.796570924138656267e+00	-2.015474019831332342e+00	-2.496229068325995826e+01	7.148595960999414523e+00
-3.845997054303675750e-02	2.084361115718235680e-01	2.125161612378703158e+00	3.427136404124487168e+00	7.796570924138656267e+00	-2.015474019831332342e+00	-2.496229068325995826e+01	7.148595960999414523e+00
-3.845997054303675750e-02	2.084361115718235680e-01	2.125161612378703158e+00	3.427136404124487168e+00	7.796570924138656267e+00	-2.015474019831332342e+00	-2.496229068325995826e+01	7.148595960999414523e+00
-3.846256161675945529e-02	2.084775244700272645e-01	2.125031284269429221e+00	3.425853197125955596e+00	7.796886278502079826e+00	-2.015699031561912324e+00	-2.496316889039571052e+01	7.149311285952888895e+00
-3.846256161675945529e-02	2.084775244700272645e-01	2.125031284269429221e+00	3.425853197125955596e+00	7.796886278502079826e+00	-2.015699031561912324e+00	-2.496316889039571052e+01	7.149311285952888895e+00
-3.848765431888986205e-02	2.083726674745022267e-01	2.128918986348473208e+00	3.415616921215867130e+00	7.790440438425728864e+00	-2.028740169504588575e+00	-2.496227549478532026e+01	7.157083490712835783e+00
-3.845414431835365854e-02	2.083284180945229602e-01	2.125952606988506854e+00	3.415407919349744414e+00	7.784236006513888917e+00	-2.025445094643446797e+00	-2.496394473035815054e+01	7.160541825539484151e+00
-3.845414431835365854e-02	2.083284180945229602e-01	2.125952606988506854e+00	3.415407919349744414e+00	7.784236006513888917e+00	-2.025445094643446797e+00	-2.496394473035815054e+01	7.160541825539484151e+00
-3.845414431835365854e-02	2.083284180945229602e-01	2.125952606988506854e+00	3.415407919349744414e+00	7.784236006513888917e+00	-2.025445094643446797e+00	-2.496394473035815054e+01	7.160541825539484151e+00
-3.845414431835365854e-02	2.083284180945229602e-01	2.125952606988506854e+00	3.415407919349744414e+00	7.784236006513888917e+00	-2.025445094643446797e+00	-2.496394473035815054e+01	7.160541825539484151e+00
-3.840149388185497281e-02	2.081941495788099949e-01	2.127643521610458333e+00	3.425940495976436573e+00	7.791983261133112570e+00	-2.015188731983543757e+00	-2.494079558108274952e+01	7.150249899985973379e+00
-3.840149388185497281e-02	2.081941495788099949e-01	2.127643521610458333e+00	3.425940495976436573e+00	7.791983261133112570e+00	-2.015188731983543757e+00	-2.494079558108274952e+01	7.150249899985973379e+00
-3.840149388185497281e-02	2.081941495788099949e-01	2.127643521610458333e+00	3.425940495976436573e+00	7.791983261133112570e+00	-2.015188731983543757e+00	-2.494079558108274952e+01	7.150249899985973379e+00
-3.840085996965037635e-02	2.081963839616708667e-01	2.127631498358197426e+00	3.425971445959761663e+00	7.791954612338942709e+00	-2.015071036699107143e+00	-2.494115012710550516e+01	7.150243115156402318e+00
-3.840424580876244942e-02	2.082251245238060655e-01	2.127401249730707100e+00	3.425402613367408922e+00	7.791525270589386487e+00	-2.014718322347339274e+00	-2.494315299221741355e+01	7.150827383346515020e+00
-3.840600603543953273e-02	2.082392556937806005e-01	2.127332337375438698e+00	3.425122081414066599e+00	7.791703790283866837e+00	-2.014784770810527093e+00	-2.494371873475611778e+01	7.150955404734126830e+00
-3.840600603543953273e-02	2.082392556937806005e-01	2.127332337375438698e+00	3.425122081414066599e+00	7.791703790283866837e+00	-2.014784770810527093e+00	-2.494371873475611778e+01	7.150955404734126830e+00
-3.840621747192729529e-02	2.081949594842615880e-01	2.126062419743020904e+00	3.422222778280675559e+00	7.794010140157780597e+00	-2.013779840005556654e+00	-2.494669158665709929e+01	7.152248441028823400e+00
-3.845886607916228911e-02	2.088411242164122938e-01	2.119397783897869925e+00	3.418253740667927421e+00	7.781875490483884938e+00	-2.016196999565918802e+00	-2.495405368863404405e+01	7.161716652346625800e+00
-3.850727381705545960e-02	2.092358722782508840e-01	2.114360543069531584e+00	3.413664961355047822e+00	7.773510983003911967e+00	-2.015206942863760897e+00	-2.495388634332867639e+01	7.169466265127108606e+00
-3.837026051136988025e-02	2.082973671897417056e-01	2.125455165303100191e+00	3.423723852748864260e+00	7.799279065149863577e+00	-2.012429402581620952e+00	-2.496996481292708836e+01	7.149464239746764704e+00
-3.826752343196955508e-02	2.083443017989569379e-01	2.123066679462757733e+00	3.423021532594228589e+00	7.788781809870758188e+00	-2.008963841308064158e+00	-2.497331770054971045e+01	7.154681986910381930e+00
-3.826752343196955508e-02	2.083443017989569379e-01	2.123066679462757733e+00	3.423021532594228589e+00	7.788781809870758188e+00	-2.008963841308064158e+00	-2.497331770054971045e+01	7.154681986910381930e+00
-3.821515606575687923e-02	2.083832465923671773e-01	2.126947258096200777e+00	3.426025117085852223e+00	7.819166871907350824e+00	-2.014149454110788273e+00	-2.497233851930377924e+01	7.139905387052421837e+00
-3.808630847202857522e-02	2.085272188805421256e-01	2.132025413680765258e+00	3.432190155512734986e+00	7.838460816817301335e+00	-2.018333369290641333e+00	-2.497384402019575589e+01	7.127035492063259703e+00
-3.806207213948093609e-02	2.085472231243421237e-01	2.132765683448849980e+00	3.432823643733661445e+00	7.840629175177640242e+00	-2.018808780651584200e+00	-2.497402835880544458e+01	7.125567329793263127e+00
-3.815020790446700671e-02	2.085291638686718463e-01	2.130186167344517045e+00	3.431982089957849258e+00	7.826107493939107762e+00	-2.017556607280074576e+00	-2.497126432963663234e+01	7.132541540567531868e+00
-3.788791415037730259e-02	2.076855113195918145e-01	2.152149542299273577e+00	3.442622430343126982e+00	7.844625006700416847e+00	-2.017123200195295230e+00	-2.497157430257579946e+01	7.111344704949403628e+00
-3.828328386368778924e-02	2.084946742615322313e-01	2.143420052574356749e+00	3.435961496111372249e+00	7.862844147489848723e+00	-2.010221347903687672e+00	-2.496932571167810977e+01	7.111186653720819706e+00
-3.828328386368778924e-02	2.084946742615322313e-01	2.143420052574356749e+00	3.435961496111372249e+00	7.862844147489848723e+00	-2.010221347903687672e+00	-2.496932571167810977e+01	7.111186653720819706e+00
-3.841367906652452813e-02	2.082551992828191589e-01	2.126138114931264145e+00	3.428683251489903938e+00	7.777505689097053754e+00	-2.013065681204133650e+00	-2.495859649831416505e+01	7.154639611051988979e+00
-3.841367906652452813e-02	2.082551992828191589e-01	2.126138114931264145e+00	3.428683251489903938e+00	7.777505689097053754e+00	-2.013065681204133650e+00	-2.495859649831416505e+01	7.154639611051988979e+00
-3.845911904245009200e-02	2.080969477134457513e-01	2.129994025874893726e+00	3.427769837333063396e+00	7.792037071654243974e+00	-2.014663923457253425e+00	-2.496414271414625574e+01	7.148294539073379639e+00
-3.845832754212336752e-02	2.081267309299874302e-01	2.129659191802941720e+00	3.427190794209492797e+00	7.791678373000671343e+00	-2.014398426036558831e+00	-2.496437939600835421e+01	7.148895277901955225e+00
-3.845832754212336752e-02	2.081267309299874302e-01	2.129659191802941720e+00	3.427190794209492797e+00	7.791678373000671343e+00	-2.014398426036558831e+00	-2.496437939600835421e+01	7.148895277901955225e+00
-3.845832754212336752e-02	2.081267309299874302e-01	2.129659191802941720e+00	3.427190794209492797e+00	7.791678373000671343e+00	-2.014398426036558831e+00	-2.496437939600835421e+01	7.148895277901955225e+00
-3.845624493021386481e-02	2.081638880939372105e-01	2.128930339344280664e+00	3.428121247491634715e+00	7.792841593792620536e+00	-2.013207311215676754e+00	-2.496447474772144659e+01	7.148092121105466212e+00
-3.845624493021386481e-02	2.081638880939372105e-01	2.128930339344280664e+00	3.428121247491634715e+00	7.792841593792620536e+00	-2.013207311215676754e+00	-2.496447474772144659e+01	7.148092121105466212e+00
-3.845278285216308101e-02	2.087945538488615582e-01	2.123968053517629961e+00	3.431396031569017957e+00	7.776016111669539654e+00	-2.021311169839132393e+00	-2.496069011190945730e+01	7.154505254527067315e+00
-3.845278285216308101e-02	2.087945538488615582e-01	2.123968053517629961e+00	3.431396031569017957e+00	7.776016111669539654e+00	-2.021311169839132393e+00	-2.496069011190945730e+01	7.154505254527067315e+00
-3.854431429520778496e-02	2.086509429437737873e-01	2.115188346848497325e+00	3.434662873116207216e+00	7.744910145974424509e+00	-2.004776205855885340e+00	-2.498147089925543440e+01	7.167135993502735225e+00
-3.848787182253621264e-02	2.085227318187913015e-01	2.118433556919592231e+00	3.432290513474967941e+00	7.757752836571198074e+00	-2.005925605909573139e+00	-2.497545252398770188e+01	7.162527981697199841e+00
-3.847713974637013978e-02	2.084983036123656541e-01	2.117577534787307592e+00	3.432503020060374777e+00	7.751731598330973583e+00	-2.005063848504649915e+00	-2.497661114842475172e+01	7.165004560894912444e+00
-3.847246394680887971e-02	2.082097782740395253e-01	2.121626242242690363e+00	3.437027217773790166e+00	7.738996528765329508e+00	-2.001670141206756348e+00	-2.497919345891869369e+01	7.165746974098619049e+00
-3.847246394680887971e-02	2.082097782740395253e-01	2.121626242242690363e+00	3.437027217773790166e+00	7.738996528765329508e+00	-2.001670141206756348e+00	-2.497919345891869369e+01	7.165746974098619049e+00
-3.847246394680887971e-02	2.082097782740395253e-01	2.121626242242690363e+00	3.437027217773790166e+00	7.738996528765329508e+00	-2.001670141206756348e+00	-2.497919345891869369e+01	7.165746974098619049e+00
-3.849012366452513739e-02	2.076218760776267491e-01	2.128369437470429393e+00	3.424544620779534920e+00	7.785543442501477784e+00	-2.010397462926288181e+00	-2.497132534526499370e+01	7.153229438360586556e+00
-3.848999036993403650e-02	2.076254750633028945e-01	2.128355972333243695e+00	3.424542430914787161e+00	7.785604895432222783e+00	-2.010374523272898006e+00	-2.497129989795281801e+01	7.153210975693405693e+00
-3.848999036993403650e-02	2.076254750633028945e-01	2.128355972333243695e+00	3.424542430914787161e+00	7.785604895432222783e+00	-2.010374523272898006e+00	-2.497129989795281801e+01	7.153210975693405693e+00
-3.848999036993403650e-02	2.076254750633028945e-01	2.128355972333243695e+00	3.424542430914787161e+00	7.785604895432222783e+00	-2.010374523272898006e+00	-2.497129989795281801e+01	7.153210975693405693e+00
-3.840262034588198814e-02	2.088058581878594611e-01	2.122760181616875741e+00	3.427754263467690521e+00	7.793143485791306446e+00	-2.016353830450941409e+00	-2.497007259512276534e+01	7.150386063935497027e+00
-3.840262034588198814e-02	2.088058581878594611e-01	2.122760181616875741e+00	3.427754263467690521e+00	7.793143485791306446e+00	-2.016353830450941409e+00	-2.497007259512276534e+01	7.150386063935497027e+00
-3.840262034588198814e-02	2.088058581878594611e-01	2.122760181616875741e+00	3.427754263467690521e+00	7.793143485791306446e+00	-2.016353830450941409e+00	-2.497007259512276534e+01	7.150386063935497027e+00
-3.833539843704156930e-02	2.088402597460107535e-01	2.119836778623922946e+00	3.428100842934936221e+00	7.778707288951483001e+00	-2.015844423871947733e+00	-2.497279110030344995e+01	7.156745091836543615e+00
-3.826358559399634096e-02	2.093417240272984481e-01	2.120977918360769099e+00	3.437113376565815059e+00	7.773467009766109825e+00	-2.022164705000615736e+00	-2.497495327431539280e+01	7.153031834576606407e+00
-3.826358559399634096e-02	2.093417240272984481e-01	2.120977918360769099e+00	3.437113376565815059e+00	7.773467009766109825e+00	-2.022164705000615736e+00	-2.497495327431539280e+01	7.153031834576606407e+00
-3.828469567702963428e-02	2.091222995400665308e-01	2.122031738468470152e+00	3.434544346552314664e+00	7.770469709021925908e+00	-2.020643241031030435e+00	-2.497461445968575333e+01	7.155371339672996989e+00
-3.818053786622749995e-02	2.092279254521815512e-01	2.121530125858964944e+00	3.445007212397770413e+00	7.760680554696834932e+00	-2.025837579717579384e+00	-2.497619464218914231e+01	7.153086864136286138e+00
-3.818053786622749995e-02	2.092279254521815512e-01	2.121530125858964944e+00	3.445007212397770413e+00	7.760680554696834932e+00	-2.025837579717579384e+00	-2.497619464218914231e+01	7.153086864136286138e+00
-3.796977702805835048e-02	2.092550290808898872e-01	2.121446644085787980e+00	3.465544032613717906e+00	7.740224642068188388e+00	-2.040324181386702573e+00	-2.497696220919023702e+01	7.148965493550969441e+00
-3.824509706666500558e-02	2.079263200637409270e-01	2.121807481401695394e+00	3.428666238865228255e+00	7.799547369490152704e+00	-2.012144710343869658e+00	-2.496945435833566407e+01	7.147570756038895468e+00
-3.816524249461022283e-02	2.078152371791386344e-01	2.121092529387306858e+00	3.430634333206134201e+00	7.801893597579322659e+00	-2.011841147736269431e+00	-2.497270341875871935e+01	7.145694175689814465e+00
-3.812741733193804328e-02	2.076180216172870407e-01	2.130398270157684681e+00	3.443388144687147712e+00	7.842756739037353597e+00	-2.017325622594793533e+00	-2.496963515209148810e+01	7.119033660677708930e+00
-3.818621120085066711e-02	2.077720395642523588e-01	2.130238415202098334e+00	3.441115331823461521e+00	7.840319100562603616e+00	-2.017347533480715160e+00	-2.496886023287636647e+01	7.121425597171713306e+00
-3.813729860490289170e-02	2.074708600030926442e-01	2.135269885942172596e+00	3.444695676169137855e+00	7.845063516176895568e+00	-2.016998872998607251e+00	-2.496868185715198507e+01	7.115658736322087563e+00
-3.811730677564426073e-02	2.075229501047301528e-01	2.134938916764803185e+00	3.447006090911068465e+00	7.843391883379467799e+00	-2.016450403121370805e+00	-2.496934690550632752e+01	7.114986084377743936e+00
-3.789169264860570152e-02	2.068318277306374631e-01	2.150586347680317090e+00	3.466579202534165294e+00	7.925649505618630464e+00	-2.036650361738934212e+00	-2.496730407722662193e+01	7.066364410658336759e+00
-3.796965141275281813e-02	2.071909308149851858e-01	2.146211691222234208e+00	3.460311465457227786e+00	7.918208558452172419e+00	-2.031244112121348699e+00	-2.496761471733348969e+01	7.074462461501116017e+00
-3.796965141275281813e-02	2.071909308149851858e-01	2.146211691222234208e+00	3.460311465457227786e+00	7.918208558452172419e+00	-2.031244112121348699e+00	-2.496761471733348969e+01	7.074462461501116017e+00
-3.765822082586890718e-02	2.059553767759804976e-01	2.161243701298021236e+00	3.492674540944248562e+00	7.998279593609063376e+00	-2.039237830534271989e+00	-2.496304094994761513e+01	7.018756364391697922e+00
-3.848083580827983685e-02	2.084188488342783863e-01	2.126816473953619724e+00	3.428005031613860165e+00	7.798232746593833475e+00	-2.014491672593871741e+00	-2.495865148479087381e+01	7.146829914070370826e+00
-3.848083580827983685e-02	2.084188488342783863e-01	2.126816473953619724e+00	3.428005031613860165e+00	7.798232746593833475e+00	-2.014491672593871741e+00	-2.495865148479087381e+01	7.146829914070370826e+00
-3.848083580827983685e-02	2.084188488342783863e-01	2.126816473953619724e+00	3.428005031613860165e+00	7.798232746593833475e+00	-2.014491672593871741e+00	-2.495865148479087381e+01	7.146829914070370826e+00
-3.848083580827983685e-02	2.084188488342783863e-01	2.126816473953619724e+00	3.428005031613860165e+00	7.798232746593833475e+00	-2.014491672593871741e+00	-2.495865148479087381e+01	7.146829914070370826e+00
-3.848083580827983685e-02	2.084188488342783863e-01	2.126816473953619724e+00	3.428005031613860165e+00	7.798232746593833475e+00	-2.014491672593871741e+00	-2.495865148479087381e+01	7.146829914070370826e+00
-3.848083580827983685e-02	2.084188488342783863e-01	2.126816473953619724e+00	3.428005031613860165e+00	7.798232746593833475e+00	-2.014491672593871741e+00	-2.495865148479087381e+01	7.146829914070370826e+00
-3.844361092345267850e-02	2.084386339793036225e-01	2.127627099838954816e+00	3.424416913753402181e+00	7.788420394734324681e+00	-2.014820325439880211e+00	-2.495890308029099103e+01	7.152559441359402470e+00
-3.846901958176817543e-02	2.086598822461764868e-01	2.125466078399900205e+00	3.419105645448175412e+00	7.789382965668334435e+00	-2.012559404320661827e+00	-2.496480535725699923e+01	7.156122323752209802e+00
-3.846901958176817543e-02	2.086598822461764868e-01	2.125466078399900205e+00	3.419105645448175412e+00	7.789382965668334435e+00	-2.012559404320661827e+00	-2.496480535725699923e+01	7.156122323752209802e+00
-3.862272369504958502e-02	2.089241326953901468e-01	2.137588266781132784e+00	3.422657812638496999e+00	7.826596660892009005e+00	-2.019467156875243585e+00	-2.495888871768713813e+01	7.135585160630254720e+00
